set_id,Region,Sales_Channel,Units_Sold,Discount_%
5635-1,Europe,Retail,15358,20
5635-1,Asia-Pacific,Online,15552,5
5635-1,Asia-Pacific,Retail,11783,5
5635-1,Australia,Online,14274,10
5635-1,Australia,Retail,8513,10
6157-1,USA,Online,10145,15
6157-1,USA,Retail,6972,15
6157-1,Europe,Online,8486,10
6157-1,Europe,Retail,7055,20
6157-1,Asia-Pacific,Online,6155,5
6157-1,Asia-Pacific,Retail,8907,10
6157-1,Australia,Online,16592,5
6157-1,Australia,Retail,16123,5
60076-1,USA,Online,5445,15
60076-1,USA,Retail,4800,10
60076-1,Europe,Online,4034,20
60076-1,Europe,Retail,9875,10
60076-1,Asia-Pacific,Online,6642,5
60076-1,Asia-Pacific,Retail,5126,5
60076-1,Australia,Online,2143,5
60076-1,Australia,Retail,5518,15
42126-1,USA,Online,2451,10
42126-1,USA,Retail,3506,5
42126-1,Europe,Online,2427,20
42126-1,Europe,Retail,3145,10
42126-1,Asia-Pacific,Online,4701,10
42126-1,Asia-Pacific,Retail,3530,5
42126-1,Australia,Online,2926,15
42126-1,Australia,Retail,3302,15
7097-1,USA,Online,7785,10
7097-1,USA,Retail,8391,15
7097-1,Europe,Online,3867,20
7097-1,Europe,Retail,8653,10
7097-1,Asia-Pacific,Online,7726,5
7097-1,Asia-Pacific,Retail,7862,10
7097-1,Australia,Online,2344,5
7097-1,Australia,Retail,6505,10
7946-1,USA,Online,5013,10
7946-1,USA,Retail,7250,10
7946-1,Europe,Online,2144,20
7946-1,Europe,Retail,6653,10
7946-1,Asia-Pacific,Online,5106,10
7946-1,Asia-Pacific,Retail,5563,5
7946-1,Australia,Online,9338,10
7946-1,Australia,Retail,8913,15
3185-1,USA,Online,4918,15
3185-1,USA,Retail,3849,15
3185-1,Europe,Online,2974,20
3185-1,Europe,Retail,1161,20
3185-1,Asia-Pacific,Online,2848,10
3185-1,Asia-Pacific,Retail,1948,5
3185-1,Australia,Online,1643,5
3185-1,Australia,Retail,3143,15
79117-1,USA,Online,5534,15
79117-1,USA,Retail,2012,5
79117-1,Europe,Online,7286,10
79117-1,Europe,Retail,2849,10
79117-1,Asia-Pacific,Online,4607,5
79117-1,Asia-Pacific,Retail,9101,10
79117-1,Australia,Online,9952,10
79117-1,Australia,Retail,9944,15
41318-1,USA,Online,8233,5
41318-1,USA,Retail,9665,15
41318-1,Europe,Online,2948,15
41318-1,Europe,Retail,6089,10
41318-1,Asia-Pacific,Online,4020,10
41318-1,Asia-Pacific,Retail,5039,5
41318-1,Australia,Online,2360,10
41318-1,Australia,Retail,3084,5
41347-1,USA,Online,4069,5
41347-1,USA,Retail,1482,5
41347-1,Europe,Online,2117,15
41347-1,Europe,Retail,4114,15
41347-1,Asia-Pacific,Online,1110,10
41347-1,Asia-Pacific,Retail,2404,5
41347-1,Australia,Online,2455,15
41347-1,Australia,Retail,2487,15
11020-1,USA,Online,1956,10
11020-1,USA,Retail,3357,5
11020-1,Europe,Online,3869,10
11020-1,Europe,Retail,4661,10
11020-1,Asia-Pacific,Online,3426,10
11020-1,Asia-Pacific,Retail,3337,5
11020-1,Australia,Online,3475,15
11020-1,Australia,Retail,2166,5
6211-1,USA,Online,3576,10
6211-1,USA,Retail,3150,10
6211-1,Europe,Online,3341,10
6211-1,Europe,Retail,3391,20
6211-1,Asia-Pacific,Online,4456,5
6211-1,Asia-Pacific,Retail,3539,5
6211-1,Australia,Online,1879,15
6211-1,Australia,Retail,4990,10
8038-1,USA,Online,9873,10
8038-1,USA,Retail,4332,10
8038-1,Europe,Online,4184,10
8038-1,Europe,Retail,7456,15
8038-1,Asia-Pacific,Online,9358,5
8038-1,Asia-Pacific,Retail,6223,5
8038-1,Australia,Online,5248,5
8038-1,Australia,Retail,4774,5
79010-1,USA,Online,2067,10
79010-1,USA,Retail,4852,15
79010-1,Europe,Online,7294,15
79010-1,Europe,Retail,6556,10
79010-1,Asia-Pacific,Online,7734,5
79010-1,Asia-Pacific,Retail,5948,5
79010-1,Australia,Online,3686,10
79010-1,Australia,Retail,7970,15
79008-1,USA,Online,9297,15
79008-1,USA,Retail,6915,15
79008-1,Europe,Online,4064,10
79008-1,Europe,Retail,3467,10
79008-1,Asia-Pacific,Online,2389,10
79008-1,Asia-Pacific,Retail,6111,10
79008-1,Australia,Online,6572,15
79008-1,Australia,Retail,3769,15
75094-1,USA,Online,9486,5
75094-1,USA,Retail,6581,15
75094-1,Europe,Online,9360,10
75094-1,Europe,Retail,7676,15
75094-1,Asia-Pacific,Online,4148,5
75094-1,Asia-Pacific,Retail,3174,10
75094-1,Australia,Online,4519,5
75094-1,Australia,Retail,4184,10
70317-1,USA,Online,4546,15
70317-1,USA,Retail,4888,15
70317-1,Europe,Online,1883,10
70317-1,Europe,Retail,1228,15
70317-1,Asia-Pacific,Online,3298,10
70317-1,Asia-Pacific,Retail,3349,5
70317-1,Australia,Online,4169,5
70317-1,Australia,Retail,4686,15
70595-1,USA,Online,2867,15
70595-1,USA,Retail,4034,15
70595-1,Europe,Online,3070,15
70595-1,Europe,Retail,1773,15
70595-1,Asia-Pacific,Online,4375,10
70595-1,Asia-Pacific,Retail,3332,5
70595-1,Australia,Online,2524,5
70595-1,Australia,Retail,3172,10
75191-1,USA,Online,7141,5
75191-1,USA,Retail,9909,15
75191-1,Europe,Online,9844,20
75191-1,Europe,Retail,6404,15
75191-1,Asia-Pacific,Online,8629,10
75191-1,Asia-Pacific,Retail,3895,5
75191-1,Australia,Online,6407,15
75191-1,Australia,Retail,7058,5
75219-1,USA,Online,6362,10
75219-1,USA,Retail,4448,10
75219-1,Europe,Online,7192,20
75219-1,Europe,Retail,4042,20
75219-1,Asia-Pacific,Online,2805,10
75219-1,Asia-Pacific,Retail,7924,5
75219-1,Australia,Online,3559,15
75219-1,Australia,Retail,9398,15
70678-1,USA,Online,3507,15
70678-1,USA,Retail,2899,10
70678-1,Europe,Online,4750,20
70678-1,Europe,Retail,2085,10
70678-1,Asia-Pacific,Online,1905,5
70678-1,Asia-Pacific,Retail,2627,5
70678-1,Australia,Online,4867,10
70678-1,Australia,Retail,3055,10
71722-1,USA,Online,3821,10
71722-1,USA,Retail,3664,10
71722-1,Europe,Online,1985,10
71722-1,Europe,Retail,2869,10
71722-1,Asia-Pacific,Online,1121,10
71722-1,Asia-Pacific,Retail,4743,10
71722-1,Australia,Online,3256,5
71722-1,Australia,Retail,1481,5
75291-1,USA,Online,9186,15
75291-1,USA,Retail,6076,5
75291-1,Europe,Online,7761,10
75291-1,Europe,Retail,9314,15
75291-1,Asia-Pacific,Online,7315,10
75291-1,Asia-Pacific,Retail,9887,5
75291-1,Australia,Online,2662,5
75291-1,Australia,Retail,8174,5
75293-1,USA,Online,9800,10
75293-1,USA,Retail,8775,15
75293-1,Europe,Online,3737,20
75293-1,Europe,Retail,3460,10
75293-1,Asia-Pacific,Online,4937,5
75293-1,Asia-Pacific,Retail,3242,10
75293-1,Australia,Online,8766,5
75293-1,Australia,Retail,4727,10
75969-1,USA,Online,7622,15
75969-1,USA,Retail,8125,5
75969-1,Europe,Online,3675,10
75969-1,Europe,Retail,9020,15
75969-1,Asia-Pacific,Online,7173,10
75969-1,Asia-Pacific,Retail,9612,10
75969-1,Australia,Online,4754,15
75969-1,Australia,Retail,7157,5
75980-1,USA,Online,4921,5
75980-1,USA,Retail,4350,15
75980-1,Europe,Online,3771,15
75980-1,Europe,Retail,3476,20
75980-1,Asia-Pacific,Online,2201,5
75980-1,Asia-Pacific,Retail,4055,5
75980-1,Australia,Online,4197,10
75980-1,Australia,Retail,2855,15
31120-1,USA,Online,2281,15
31120-1,USA,Retail,2131,5
31120-1,Europe,Online,1512,10
31120-1,Europe,Retail,4473,20
31120-1,Asia-Pacific,Online,1941,5
31120-1,Asia-Pacific,Retail,1965,5
31120-1,Australia,Online,4425,10
31120-1,Australia,Retail,2344,5
43115-1,USA,Online,3019,10
43115-1,USA,Retail,3959,5
43115-1,Europe,Online,9398,15
43115-1,Europe,Retail,9864,15
43115-1,Asia-Pacific,Online,9378,10
43115-1,Asia-Pacific,Retail,6854,5
43115-1,Australia,Online,4647,5
43115-1,Australia,Retail,5951,5
71755-1,USA,Online,1354,15
71755-1,USA,Retail,4628,15
71755-1,Europe,Online,2076,15
71755-1,Europe,Retail,4891,15
71755-1,Asia-Pacific,Online,2914,10
71755-1,Asia-Pacific,Retail,2319,5
71755-1,Australia,Online,4967,10
71755-1,Australia,Retail,2134,10
75314-1,USA,Online,2538,5
75314-1,USA,Retail,4178,10
75314-1,Europe,Online,4495,10
75314-1,Europe,Retail,2195,10
75314-1,Asia-Pacific,Online,4339,10
75314-1,Asia-Pacific,Retail,7360,10
75314-1,Australia,Online,6440,5
75314-1,Australia,Retail,3247,15
75326-1,USA,Online,9372,10
75326-1,USA,Retail,8082,5
75326-1,Europe,Online,5987,10
75326-1,Europe,Retail,9145,10
75326-1,Asia-Pacific,Online,5248,10
75326-1,Asia-Pacific,Retail,2600,10
75326-1,Australia,Online,4855,10
75326-1,Australia,Retail,8850,15
75336-1,USA,Online,4327,15
75336-1,USA,Retail,3321,15
75336-1,Europe,Online,7408,20
75336-1,Europe,Retail,7140,10
75336-1,Asia-Pacific,Online,4483,5
75336-1,Asia-Pacific,Retail,4560,5
75336-1,Australia,Online,4192,10
75336-1,Australia,Retail,3506,5
75573-1,USA,Online,5380,5
75573-1,USA,Retail,5185,5
75573-1,Europe,Online,3240,20
75573-1,Europe,Retail,2683,15
75573-1,Asia-Pacific,Online,9634,10
75573-1,Asia-Pacific,Retail,5287,10
75573-1,Australia,Online,3672,10
75573-1,Australia,Retail,7937,10
76403-1,USA,Online,7180,5
76403-1,USA,Retail,5213,5
76403-1,Europe,Online,4839,15
76403-1,Europe,Retail,9727,20
76403-1,Asia-Pacific,Online,4174,5
76403-1,Asia-Pacific,Retail,8882,5
76403-1,Australia,Online,7134,15
76403-1,Australia,Retail,8371,10
7633-1,USA,Online,8770,15
7633-1,USA,Retail,5294,5
7633-1,Europe,Online,7053,15
7633-1,Europe,Retail,9536,15
7633-1,Asia-Pacific,Online,2963,5
7633-1,Asia-Pacific,Retail,8257,10
7633-1,Australia,Online,8178,10
7633-1,Australia,Retail,7511,15
7642-1,USA,Online,2605,5
7642-1,USA,Retail,6341,10
7642-1,Europe,Online,8802,10
7642-1,Europe,Retail,5802,20
7642-1,Asia-Pacific,Online,7448,10
7642-1,Asia-Pacific,Retail,9343,10
7642-1,Australia,Online,4199,5
7642-1,Australia,Retail,9537,5
3182-1,USA,Online,8955,10
3182-1,USA,Retail,4854,10
3182-1,Europe,Online,3016,10
3182-1,Europe,Retail,8671,15
3182-1,Asia-Pacific,Online,8041,5
3182-1,Asia-Pacific,Retail,7439,10
3182-1,Australia,Online,8094,5
3182-1,Australia,Retail,7388,10
8404-1,USA,Online,9419,10
8404-1,USA,Retail,8920,15
8404-1,Europe,Online,3700,10
8404-1,Europe,Retail,5074,10
8404-1,Asia-Pacific,Online,8826,5
8404-1,Asia-Pacific,Retail,8782,10
8404-1,Australia,Online,4021,5
8404-1,Australia,Retail,7201,10
7498-1,USA,Online,3460,5
7498-1,USA,Retail,7284,15
7498-1,Europe,Online,4701,15
7498-1,Europe,Retail,4672,20
7498-1,Asia-Pacific,Online,9538,10
7498-1,Asia-Pacific,Retail,4870,5
7498-1,Australia,Online,6198,5
7498-1,Australia,Retail,8167,15
4204-1,USA,Online,2984,5
4204-1,USA,Retail,8239,10
4204-1,Europe,Online,3552,10
4204-1,Europe,Retail,9909,10
4204-1,Asia-Pacific,Online,5620,5
4204-1,Asia-Pacific,Retail,4555,5
4204-1,Australia,Online,2842,5
4204-1,Australia,Retail,5752,5
60004-1,USA,Online,9077,10
60004-1,USA,Retail,8292,15
60004-1,Europe,Online,3997,10
60004-1,Europe,Retail,3694,20
60004-1,Asia-Pacific,Online,8013,10
60004-1,Asia-Pacific,Retail,6929,10
60004-1,Australia,Online,8746,5
60004-1,Australia,Retail,7384,5
60022-1,USA,Online,6218,15
60022-1,USA,Retail,6000,5
60022-1,Europe,Online,4577,20
60022-1,Europe,Retail,2710,10
60022-1,Asia-Pacific,Online,9715,10
60022-1,Asia-Pacific,Retail,6331,5
60022-1,Australia,Online,2281,15
60022-1,Australia,Retail,8262,15
60047-1,USA,Online,6887,5
60047-1,USA,Retail,7045,5
60047-1,Europe,Online,2898,20
60047-1,Europe,Retail,3141,15
60047-1,Asia-Pacific,Online,6165,5
60047-1,Asia-Pacific,Retail,7823,5
60047-1,Australia,Online,9752,5
60047-1,Australia,Retail,2772,5
60096-1,USA,Online,5867,10
60096-1,USA,Retail,2968,5
60096-1,Europe,Online,6623,20
60096-1,Europe,Retail,9671,10
60096-1,Asia-Pacific,Online,9030,10
60096-1,Asia-Pacific,Retail,7427,5
60096-1,Australia,Online,9415,5
60096-1,Australia,Retail,5635,15
60104-1,USA,Online,3220,15
60104-1,USA,Retail,3237,10
60104-1,Europe,Online,6115,20
60104-1,Europe,Retail,6673,10
60104-1,Asia-Pacific,Online,7050,5
60104-1,Asia-Pacific,Retail,2333,5
60104-1,Australia,Online,5772,5
60104-1,Australia,Retail,3234,5
60110-1,USA,Online,3517,5
60110-1,USA,Retail,2500,5
60110-1,Europe,Online,9559,10
60110-1,Europe,Retail,3171,10
60110-1,Asia-Pacific,Online,5365,10
60110-1,Asia-Pacific,Retail,7801,10
60110-1,Australia,Online,3142,15
60110-1,Australia,Retail,2494,10
60141-1,USA,Online,3046,10
60141-1,USA,Retail,4736,10
60141-1,Europe,Online,9105,15
60141-1,Europe,Retail,2384,10
60141-1,Asia-Pacific,Online,8832,10
60141-1,Asia-Pacific,Retail,5856,10
60141-1,Australia,Online,8141,10
60141-1,Australia,Retail,3326,15
60188-1,USA,Online,7017,5
60188-1,USA,Retail,6977,10
60188-1,Europe,Online,9282,10
60188-1,Europe,Retail,6069,10
60188-1,Asia-Pacific,Online,9757,10
60188-1,Asia-Pacific,Retail,3856,5
60188-1,Australia,Online,4221,5
60188-1,Australia,Retail,7552,5
60204-1,USA,Online,7387,10
60204-1,USA,Retail,2393,15
60204-1,Europe,Online,2574,20
60204-1,Europe,Retail,4510,20
60204-1,Asia-Pacific,Online,6772,10
60204-1,Asia-Pacific,Retail,3924,5
60204-1,Australia,Online,5984,15
60204-1,Australia,Retail,9730,15
60216-1,USA,Online,3849,10
60216-1,USA,Retail,8789,5
60216-1,Europe,Online,4939,10
60216-1,Europe,Retail,2605,15
60216-1,Asia-Pacific,Online,6038,10
60216-1,Asia-Pacific,Retail,7353,5
60216-1,Australia,Online,3369,5
60216-1,Australia,Retail,9623,10
60228-1,USA,Online,4363,5
60228-1,USA,Retail,8548,10
60228-1,Europe,Online,9327,15
60228-1,Europe,Retail,2639,10
60228-1,Asia-Pacific,Online,7109,5
60228-1,Asia-Pacific,Retail,4358,10
60228-1,Australia,Online,9880,10
60228-1,Australia,Retail,3789,5
60246-1,USA,Online,4014,15
60246-1,USA,Retail,3930,5
60246-1,Europe,Online,8737,15
60246-1,Europe,Retail,7830,10
60246-1,Asia-Pacific,Online,4501,10
60246-1,Asia-Pacific,Retail,5214,5
60246-1,Australia,Online,3570,10
60246-1,Australia,Retail,7816,5
60258-1,USA,Online,4525,15
60258-1,USA,Retail,7741,5
60258-1,Europe,Online,9236,20
60258-1,Europe,Retail,4216,20
60258-1,Asia-Pacific,Online,5842,5
60258-1,Asia-Pacific,Retail,4322,5
60258-1,Australia,Online,5578,15
60258-1,Australia,Retail,5344,10
60262-1,USA,Online,2152,15
60262-1,USA,Retail,7982,15
60262-1,Europe,Online,2776,20
60262-1,Europe,Retail,5501,10
60262-1,Asia-Pacific,Online,2732,5
60262-1,Asia-Pacific,Retail,8154,10
60262-1,Australia,Online,7571,15
60262-1,Australia,Retail,6073,15
60292-1,USA,Online,9500,5
60292-1,USA,Retail,2459,15
60292-1,Europe,Online,8212,15
60292-1,Europe,Retail,3526,10
60292-1,Asia-Pacific,Online,3702,10
60292-1,Asia-Pacific,Retail,8456,10
60292-1,Australia,Online,6159,5
60292-1,Australia,Retail,7835,5
60295-1,USA,Online,7624,5
60295-1,USA,Retail,4792,5
60295-1,Europe,Online,9824,15
60295-1,Europe,Retail,4219,10
60295-1,Asia-Pacific,Online,6643,10
60295-1,Asia-Pacific,Retail,5344,5
60295-1,Australia,Online,8560,5
60295-1,Australia,Retail,5187,5
60307-1,USA,Online,9755,15
60307-1,USA,Retail,9687,15
60307-1,Europe,Online,8923,20
60307-1,Europe,Retail,9605,20
60307-1,Asia-Pacific,Online,5935,5
60307-1,Asia-Pacific,Retail,2051,10
60307-1,Australia,Online,2267,5
60307-1,Australia,Retail,3106,10
60317-1,USA,Online,2029,15
60317-1,USA,Retail,5730,10
60317-1,Europe,Online,5488,20
60317-1,Europe,Retail,3205,10
60317-1,Asia-Pacific,Online,7519,10
60317-1,Asia-Pacific,Retail,8075,10
60317-1,Australia,Online,9761,5
60317-1,Australia,Retail,2995,15
60321-1,USA,Online,2519,5
60321-1,USA,Retail,2823,5
60321-1,Europe,Online,3902,10
60321-1,Europe,Retail,7947,15
60321-1,Asia-Pacific,Online,6085,10
60321-1,Asia-Pacific,Retail,9985,10
60321-1,Australia,Online,5646,10
60321-1,Australia,Retail,7633,5
60335-1,USA,Online,9930,5
60335-1,USA,Retail,3244,10
60335-1,Europe,Online,4987,20
60335-1,Europe,Retail,4589,10
60335-1,Asia-Pacific,Online,7921,5
60335-1,Asia-Pacific,Retail,5875,10
60335-1,Australia,Online,7826,15
60335-1,Australia,Retail,4053,10
10176-1,USA,Online,5516,15
10176-1,USA,Retail,3709,10
10176-1,Europe,Online,3308,20
10176-1,Europe,Retail,5577,15
10176-1,Asia-Pacific,Online,9325,10
10176-1,Asia-Pacific,Retail,7980,5
10176-1,Australia,Online,8561,15
10176-1,Australia,Retail,4922,10
5974-1,USA,Online,5816,10
5974-1,USA,Retail,2695,15
5974-1,Europe,Online,7182,10
5974-1,Europe,Retail,9475,15
5974-1,Asia-Pacific,Online,7206,10
5974-1,Asia-Pacific,Retail,3546,5
5974-1,Australia,Online,5240,15
5974-1,Australia,Retail,5554,15
70709-1,USA,Online,4138,15
70709-1,USA,Retail,2215,5
70709-1,Europe,Online,2217,20
70709-1,Europe,Retail,1908,10
70709-1,Asia-Pacific,Online,4801,5
70709-1,Asia-Pacific,Retail,3902,5
70709-1,Australia,Online,2143,10
70709-1,Australia,Retail,4578,10
70732-1,USA,Online,4000,5
70732-1,USA,Retail,1966,5
70732-1,Europe,Online,4228,10
70732-1,Europe,Retail,4169,15
70732-1,Asia-Pacific,Online,3479,5
70732-1,Asia-Pacific,Retail,4034,5
70732-1,Australia,Online,4028,10
70732-1,Australia,Retail,3935,5
41130-1,USA,Online,1027,10
41130-1,USA,Retail,4714,15
41130-1,Europe,Online,3643,15
41130-1,Europe,Retail,4527,15
41130-1,Asia-Pacific,Online,1608,5
41130-1,Asia-Pacific,Retail,2266,5
41130-1,Australia,Online,4724,5
41130-1,Australia,Retail,2795,10
41430-1,USA,Online,2236,15
41430-1,USA,Retail,3892,10
41430-1,Europe,Online,4218,10
41430-1,Europe,Retail,4708,20
41430-1,Asia-Pacific,Online,3133,5
41430-1,Asia-Pacific,Retail,1893,10
41430-1,Australia,Online,4468,15
41430-1,Australia,Retail,2810,5
41450-1,USA,Online,3492,5
41450-1,USA,Retail,4047,5
41450-1,Europe,Online,2303,20
41450-1,Europe,Retail,1211,20
41450-1,Asia-Pacific,Online,1525,10
41450-1,Asia-Pacific,Retail,2279,10
41450-1,Australia,Online,4797,10
41450-1,Australia,Retail,3420,5
41684-1,USA,Online,4623,10
41684-1,USA,Retail,1994,15
41684-1,Europe,Online,1775,10
41684-1,Europe,Retail,4882,15
41684-1,Asia-Pacific,Online,3410,5
41684-1,Asia-Pacific,Retail,4371,10
41684-1,Australia,Online,2695,15
41684-1,Australia,Retail,4740,5
41685-1,USA,Online,8746,5
41685-1,USA,Retail,2882,15
41685-1,Europe,Online,9922,10
41685-1,Europe,Retail,5373,15
41685-1,Asia-Pacific,Online,5824,10
41685-1,Asia-Pacific,Retail,3393,10
41685-1,Australia,Online,5109,5
41685-1,Australia,Retail,6396,10
41714-1,USA,Online,2183,15
41714-1,USA,Retail,2728,10
41714-1,Europe,Online,2432,20
41714-1,Europe,Retail,4743,15
41714-1,Asia-Pacific,Online,4241,10
41714-1,Asia-Pacific,Retail,3115,5
41714-1,Australia,Online,4739,15
41714-1,Australia,Retail,2677,5
41722-1,USA,Online,8834,10
41722-1,USA,Retail,8746,10
41722-1,Europe,Online,2738,20
41722-1,Europe,Retail,5763,20
41722-1,Asia-Pacific,Online,6142,10
41722-1,Asia-Pacific,Retail,9864,10
41722-1,Australia,Online,4724,15
41722-1,Australia,Retail,4479,5
71767-1,USA,Online,4925,15
71767-1,USA,Retail,3178,5
71767-1,Europe,Online,2183,20
71767-1,Europe,Retail,1947,20
71767-1,Asia-Pacific,Online,4141,5
71767-1,Asia-Pacific,Retail,3983,10
71767-1,Australia,Online,1192,5
71767-1,Australia,Retail,4887,5
80034-1,USA,Online,7359,10
80034-1,USA,Retail,2269,15
80034-1,Europe,Online,3101,10
80034-1,Europe,Retail,8006,10
80034-1,Asia-Pacific,Online,4538,10
80034-1,Asia-Pacific,Retail,8967,5
80034-1,Australia,Online,3310,5
80034-1,Australia,Retail,6218,5
4184-1,USA,Online,6580,5
4184-1,USA,Retail,5520,15
4184-1,Europe,Online,2929,15
4184-1,Europe,Retail,5711,10
4184-1,Asia-Pacific,Online,7561,5
4184-1,Asia-Pacific,Retail,2997,10
4184-1,Australia,Online,2965,15
4184-1,Australia,Retail,4735,15
75913-1,USA,Online,7468,10
75913-1,USA,Retail,8125,15
75913-1,Europe,Online,3546,15
75913-1,Europe,Retail,7855,20
75913-1,Asia-Pacific,Online,8101,10
75913-1,Asia-Pacific,Retail,2139,5
75913-1,Australia,Online,7852,15
75913-1,Australia,Retail,4492,5
76057-1,USA,Online,3890,15
76057-1,USA,Retail,3590,5
76057-1,Europe,Online,4611,20
76057-1,Europe,Retail,4435,15
76057-1,Asia-Pacific,Online,2825,10
76057-1,Asia-Pacific,Retail,4336,10
76057-1,Australia,Online,1257,15
76057-1,Australia,Retail,1886,15
75883-1,USA,Online,3016,10
75883-1,USA,Retail,5936,15
75883-1,Europe,Online,3652,20
75883-1,Europe,Retail,6324,20
75883-1,Asia-Pacific,Online,3712,10
75883-1,Asia-Pacific,Retail,2031,10
75883-1,Australia,Online,6672,5
75883-1,Australia,Retail,9093,10
76108-1,USA,Online,2671,5
76108-1,USA,Retail,2860,10
76108-1,Europe,Online,2523,10
76108-1,Europe,Retail,4698,15
76108-1,Asia-Pacific,Online,3809,5
76108-1,Asia-Pacific,Retail,4755,10
76108-1,Australia,Online,1639,5
76108-1,Australia,Retail,3786,15
76112-1,USA,Online,8798,10
76112-1,USA,Retail,14151,5
76112-1,Europe,Online,11212,15
76112-1,Europe,Retail,5488,20
76112-1,Asia-Pacific,Online,9576,10
76112-1,Asia-Pacific,Retail,19159,10
76112-1,Australia,Online,7994,15
76112-1,Australia,Retail,10329,10
76131-1,USA,Online,9151,15
76131-1,USA,Retail,6161,10
76131-1,Europe,Online,5855,15
76131-1,Europe,Retail,9821,15
76131-1,Asia-Pacific,Online,5016,5
76131-1,Asia-Pacific,Retail,8945,10
76131-1,Australia,Online,4445,5
76131-1,Australia,Retail,5037,10
71369-1,USA,Online,1923,5
71369-1,USA,Retail,4334,15
71369-1,Europe,Online,3895,20
71369-1,Europe,Retail,3248,20
71369-1,Asia-Pacific,Online,2060,10
71369-1,Asia-Pacific,Retail,1133,5
71369-1,Australia,Online,2360,5
71369-1,Australia,Retail,4654,5
75941-1,USA,Online,9142,10
75941-1,USA,Retail,3170,15
75941-1,Europe,Online,5656,20
75941-1,Europe,Retail,3857,20
75941-1,Asia-Pacific,Online,2258,10
75941-1,Asia-Pacific,Retail,5235,5
75941-1,Australia,Online,9869,5
75941-1,Australia,Retail,2675,15
71391-1,USA,Online,4210,5
71391-1,USA,Retail,2178,5
71391-1,Europe,Online,3440,20
71391-1,Europe,Retail,2182,15
71391-1,Asia-Pacific,Online,4593,5
71391-1,Asia-Pacific,Retail,2668,5
71391-1,Australia,Online,3335,5
71391-1,Australia,Retail,1881,15
76948-1,USA,Online,7975,15
76948-1,USA,Retail,15162,5
76948-1,Europe,Online,13546,20
76948-1,Europe,Retail,7220,20
76948-1,Asia-Pacific,Online,8453,10
76948-1,Asia-Pacific,Retail,10914,5
76948-1,Australia,Online,11676,10
76948-1,Australia,Retail,7039,5
10191-1,USA,Online,2483,5
10191-1,USA,Retail,8778,15
10191-1,Europe,Online,4217,20
10191-1,Europe,Retail,9609,10
10191-1,Asia-Pacific,Online,8806,5
10191-1,Asia-Pacific,Retail,3335,5
10191-1,Australia,Online,5460,5
10191-1,Australia,Retail,6350,5
10192-1,USA,Online,8707,10
10192-1,USA,Retail,7052,5
10192-1,Europe,Online,5489,20
10192-1,Europe,Retail,8871,10
10192-1,Asia-Pacific,Online,7824,5
10192-1,Asia-Pacific,Retail,7378,5
10192-1,Australia,Online,4263,5
10192-1,Australia,Retail,7404,10
10193-1,USA,Online,1644,15
10193-1,USA,Retail,3251,15
10193-1,Europe,Online,1406,20
10193-1,Europe,Retail,1505,10
10193-1,Asia-Pacific,Online,3093,5
10193-1,Asia-Pacific,Retail,3549,10
10193-1,Australia,Online,4190,5
10193-1,Australia,Retail,1329,5
21326-1,USA,Online,4430,15
